Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782762769,109,,Aggregated,462.300000,457.400000,7,9,11,12,17,27,49,57,120,3500,3700,199930,197866,7,11.062304531579226,1.262400000996422,3740.2633000019705,115.85984094433051
1782762770,109,,Aggregated,509.300000,503.500000,6,9,11,12,17,27,49,57,120,3500,3700,200471,198404,6,11.052015644650306,1.262400000996422,3740.2633000019705,115.7543485092607
1782762771,109,,Aggregated,529.100000,523.300000,6,9,11,12,17,27,49,57,120,3500,3700,201063,198993,6,11.043641998272749,1.262400000996422,3740.2633000019705,115.81119848007839
1782762772,109,,Aggregated,517.400000,511.700000,7,9,11,12,17,27,49,57,120,3500,3700,201726,199652,7,11.044813225358649,1.262400000996422,3740.2633000019705,115.69980567700743
1782762773,109,,Aggregated,519.600000,514.000000,7,9,11,12,17,27,49,57,120,3500,3700,202263,200182,7,11.04409311094364,1.262400000996422,3740.2633000019705,115.59622867256988
1782762774,109,,Aggregated,535.500000,530.200000,7,9,11,12,17,27,49,57,120,3500,3700,202783,200693,7,11.03962822080124,1.262400000996422,3740.2633000019705,115.79836080933806
1782762775,109,,Aggregated,536.000000,530.600000,7,9,11,12,17,27,49,57,120,3500,3700,203303,201211,7,11.042045624996579,1.262400000996422,3740.2633000019705,115.73245352995283
1782762776,109,,Aggregated,533.400000,526.900000,7,9,11,12,17,27,49,57,120,3500,3700,203868,201771,7,11.038976922316671,1.262400000996422,3740.2633000019705,115.93160770694763
1782762777,109,,Aggregated,537.600000,531.600000,7,9,11,12,17,27,49,57,120,3500,3700,204384,202277,7,11.043578038881986,1.262400000996422,3740.2633000019705,115.98383435102552
1782762778,109,,Aggregated,540.200000,534.400000,7,9,11,12,17,27,49,57,120,3500,3700,204871,202761,7,11.048304970927113,1.262400000996422,3740.2633000019705,115.90712204265122
1782762779,109,,Aggregated,540.100000,534.600000,7,9,11,12,17,27,49,57,120,3500,3700,205392,203278,7,11.046729542040667,1.262400000996422,3740.2633000019705,115.82953571706786
1782762780,109,,Aggregated,538.500000,533.000000,7,9,11,12,17,27,49,57,120,3500,3700,205912,203791,7,11.041943460308062,1.262400000996422,3740.2633000019705,115.74604685496718
1782762781,109,,Aggregated,538.400000,533.300000,7,9,11,12,17,27,49,57,120,3500,3700,206384,204256,7,11.043714169213024,1.262400000996422,3740.2633000019705,115.68914741452826
1782762782,109,,Aggregated,540.700000,535.500000,7,9,11,12,17,27,49,57,120,3500,3700,206888,204756,7,11.03807328844006,1.262400000996422,3740.2633000019705,115.89567785468466
1782762783,109,,Aggregated,531.800000,526.300000,7,9,11,12,17,27,49,57,120,3500,3700,207352,205209,7,11.065845774811871,1.262400000996422,3740.2633000019705,115.94946274933446
1782762784,109,,Aggregated,513.100000,507.400000,7,9,11,12,17,27,49,57,120,3500,3700,207932,205782,7,11.082066333218767,1.262400000996422,3740.2633000019705,115.98122944039397
1782762785,109,,Aggregated,504.400000,498.700000,7,9,11,12,17,27,49,57,120,3500,3700,208435,206285,7,11.10250521792841,1.262400000996422,3740.2633000019705,115.8871590663756
1782762786,109,,Aggregated,506.600000,500.900000,7,9,11,12,17,27,49,58,140,3500,3700,208825,206671,7,11.167093560153017,1.262400000996422,3740.2633000019705,115.97189033880043
1782762787,109,,Aggregated,513.900000,508.000000,7,9,11,12,18,27,49,58,140,3500,3700,209233,207071,7,11.183554707426433,1.262400000996422,3740.2633000019705,115.91576854511477
1782762788,109,,Aggregated,491.800000,486.400000,7,9,11,12,18,27,49,58,140,3500,3700,209249,207086,7,11.250073287322627,1.262400000996422,3740.2633000019705,116.0536394439161
1782762789,109,,Aggregated,484.600000,478.900000,7,9,11,12,18,27,49,59,210,3500,3700,209762,207588,7,11.535175491265907,1.262400000996422,3740.2633000019705,116.01085992696484
1782762790,109,,Aggregated,457.700000,452.400000,7,9,11,12,18,27,49,59,200,3500,3700,210296,208114,7,11.535489845260699,1.262400000996422,3740.2633000019705,115.92614695476851
1782762791,109,,Aggregated,433.100000,427.800000,7,9,11,12,18,27,49,59,200,3500,3700,210832,208643,7,11.530802731553974,1.262400000996422,3740.2633000019705,115.96785592319951
1782762792,109,,Aggregated,431.400000,425.100000,7,9,11,12,18,27,49,59,200,3500,3700,211389,209198,7,11.519075518588627,1.262400000996422,3740.2633000019705,115.89700977818146
1782762793,109,,Aggregated,438.700000,432.600000,7,9,11,12,18,27,49,59,200,3500,3700,211890,209693,7,11.51181450610722,1.262400000996422,3740.2633000019705,115.80428996177262
1782762794,109,,Aggregated,443.400000,437.300000,7,9,11,12,18,27,49,59,190,3500,3700,212373,210171,7,11.509548852250656,1.262400000996422,3740.2633000019705,115.8720505902351
1782762795,109,,Aggregated,450.800000,445.100000,7,9,11,12,18,27,49,59,190,3500,3700,212918,210711,7,11.503376086563874,1.262400000996422,3740.2633000019705,115.77212823716172
1782762796,109,,Aggregated,445.200000,439.700000,7,9,11,12,18,27,49,59,190,3500,3700,213485,211273,7,11.498693164854828,1.262400000996422,3740.2633000019705,115.67680164882779
1782762797,109,,Aggregated,434.700000,429.300000,7,9,11,12,18,27,49,59,190,3500,3700,214053,211835,7,11.505797106319969,1.262400000996422,3740.2633000019705,115.73365474905748
1782762798,109,,Aggregated,457.500000,451.500000,7,9,11,12,18,27,49,59,190,3500,3700,214630,212409,7,11.501205409305074,1.262400000996422,3740.2633000019705,115.77547407165821
1782762799,109,,Aggregated,466.600000,460.900000,7,9,11,12,18,27,49,59,190,3500,3700,215111,212886,7,11.506426755485204,1.262400000996422,3740.2633000019705,115.68781233874604
1782762800,109,,Aggregated,506.400000,500.500000,7,9,11,12,18,27,49,59,190,3500,3700,215592,213362,7,11.502281344851221,1.262400000996422,3740.2633000019705,115.61682251660544
1782762801,109,,Aggregated,533.800000,528.300000,7,9,11,12,18,27,49,59,190,3500,3700,216127,213892,7,11.49454924511592,1.262400000996422,3740.2633000019705,115.80438353375561
1782762802,109,,Aggregated,528.700000,524.100000,7,9,11,12,18,27,49,59,190,3500,3700,216691,214448,7,11.499533827889902,1.262400000996422,3740.2633000019705,115.71813780913836
1782762803,109,,Aggregated,522.300000,517.600000,7,9,11,12,18,27,49,59,190,3500,3700,217255,215003,7,11.500723827756989,1.262400000996422,3740.2633000019705,115.63176911923776
1782762804,109,,Aggregated,526.000000,521.400000,7,9,11,12,18,27,49,59,190,3500,3700,217784,215524,7,11.501548323106096,1.262400000996422,3740.2633000019705,115.83439554788231
1782762805,109,,Aggregated,524.300000,518.900000,7,9,11,12,18,27,49,59,190,3500,3700,218295,216029,7,11.49671337547492,1.262400000996422,3740.2633000019705,116.03203005107767
1782762806,109,,Aggregated,531.100000,526.000000,7,9,11,12,18,27,49,59,190,3500,3700,218848,216576,7,11.489001474079345,1.262400000996422,3740.2633000019705,115.93954251352537
1782762807,109,,Aggregated,534.900000,529.000000,7,9,11,12,18,27,49,59,190,3500,3700,219353,217074,7,11.480109944697698,1.262400000996422,3740.2633000019705,116.00808742073279
1782762808,109,,Aggregated,530.400000,524.700000,7,9,11,12,18,27,49,59,190,3500,3700,219905,217621,7,11.47168451330906,1.262400000996422,3740.2633000019705,116.18130556376617
1782762809,109,,Aggregated,528.900000,522.900000,7,9,11,12,18,27,49,59,190,3500,3700,220472,218181,7,11.46755670560968,1.262400000996422,3740.2633000019705,116.21512935883014
1782762810,109,,Aggregated,521.800000,515.800000,7,9,11,12,18,27,49,59,190,3500,3700,221072,218777,7,11.469737351175338,1.262400000996422,3740.2633000019705,116.25734602301513
1782762811,109,,Aggregated,523.800000,517.400000,7,9,11,12,18,27,49,59,190,3500,3700,221604,219308,7,11.461807105011525,1.262400000996422,3740.2633000019705,116.29777892095811
1782762812,109,,Aggregated,533.800000,527.100000,7,9,11,12,18,27,49,59,190,3500,3700,222119,219816,7,11.453767123474014,1.262400000996422,3740.2633000019705,116.36271548134108
1782762813,109,,Aggregated,543.600000,537.400000,7,9,11,12,18,27,49,59,190,3500,3700,222643,220337,7,11.444646118220403,1.262400000996422,3740.2633000019705,116.42069142079472
1782762814,109,,Aggregated,539.300000,533.000000,7,9,11,12,18,27,49,59,190,3500,3700,223150,220840,7,11.449655808195926,1.262400000996422,3740.2633000019705,116.33055343939054
1782762815,109,,Aggregated,537.000000,531.300000,7,9,11,12,18,27,49,59,190,3500,3700,223680,221361,7,11.4564989851525,1.262400000996422,3740.2633000019705,116.24086641630902
1782762816,109,,Aggregated,533.900000,528.600000,7,9,11,12,18,27,49,59,190,3500,3700,224246,221923,7,11.45224204667591,1.262400000996422,3740.2633000019705,116.14151422990822
1782762817,109,,Aggregated,532.500000,527.400000,7,9,11,12,18,27,49,59,190,3500,3700,224800,222470,7,11.443837912360888,1.262400000996422,3740.2633000019705,116.1839946619217
1782762818,109,,Aggregated,533.800000,528.600000,7,9,11,12,18,27,49,59,180,3500,3700,225326,222989,7,11.43604664973751,1.262400000996422,3740.2633000019705,116.22452357916974
1782762819,109,,Aggregated,535.200000,530.000000,7,9,11,12,18,27,49,59,180,3500,3700,225831,223486,7,11.435623844816236,1.262400000996422,3740.2633000019705,116.1574761658054
1782762820,109,,Aggregated,540.000000,535.100000,7,9,11,12,17,27,49,59,180,3500,3700,226364,224017,7,11.426177408946055,1.262400000996422,3740.2633000019705,116.06484246611652
1782762821,109,,Aggregated,536.300000,531.000000,7,9,11,12,18,27,49,59,180,3500,3700,226921,224566,7,11.43474442558744,1.262400000996422,3740.2633000019705,116.10678165528972
1782762822,109,,Aggregated,527.700000,522.500000,7,9,11,12,18,27,49,59,180,3500,3700,227555,225192,7,11.436966303525066,1.262400000996422,3740.2633000019705,116.12776251895146
1782762823,109,,Aggregated,525.500000,520.200000,7,9,11,12,18,27,49,59,180,3500,3700,228116,225746,7,11.426448487167205,1.262400000996422,3740.2633000019705,116.29303950621613
1782762824,109,,Aggregated,528.100000,522.400000,7,9,11,12,18,27,49,59,180,3500,3700,228634,226262,7,11.425703561582008,1.262400000996422,3740.2633000019705,116.20354365492446
1782762825,109,,Aggregated,541.000000,535.000000,7,9,11,12,18,27,49,59,180,3500,3700,229117,226740,7,11.422155106773753,1.262400000996422,3740.2633000019705,116.12037517949345
1782762826,109,,Aggregated,543.300000,536.800000,7,9,11,12,18,27,49,59,180,3500,3700,229683,227297,7,11.419791483038392,1.262400000996422,3740.2633000019705,116.17444913206462
1782762827,109,,Aggregated,543.700000,537.900000,7,9,11,12,18,27,49,59,180,3500,3700,230223,227833,7,11.413578408319745,1.262400000996422,3740.2633000019705,116.2333693853351
1782762828,109,,Aggregated,539.600000,533.600000,7,9,11,12,18,27,49,59,180,3500,3700,230819,228421,7,11.409259474300654,1.262400000996422,3740.2633000019705,116.27633340409585
1782762829,109,,Aggregated,539.200000,533.200000,7,9,11,12,18,27,49,59,180,3500,3700,231391,228987,7,11.409157475003674,1.262400000996422,3740.2633000019705,116.19318383169613
1782762830,109,,Aggregated,536.900000,530.900000,7,9,11,12,17,27,49,59,180,3500,3700,231898,229491,7,11.401808467941324,1.262400000996422,3740.2633000019705,116.24287402219942
1782762831,109,,Aggregated,544.700000,538.700000,7,9,11,12,17,27,49,59,180,3500,3700,232415,230003,7,11.396373736629435,1.262400000996422,3740.2633000019705,116.19095153066712
1782762832,109,,Aggregated,552.500000,546.600000,7,9,11,12,17,27,49,59,180,3500,3700,232940,230526,7,11.38871911650529,1.262400000996422,3740.2633000019705,116.1032497638877
1782762833,109,,Aggregated,546.600000,540.700000,7,9,11,12,17,27,49,59,170,3500,3700,233509,231088,7,11.39164968972841,1.262400000996422,3740.2633000019705,116.17099126800252
1782762834,109,,Aggregated,544.800000,539.200000,7,9,11,12,18,27,49,59,170,3500,3700,234093,231665,7,11.401319474733457,1.262400000996422,3740.2633000019705,116.34260742525406
1782762835,109,,Aggregated,533.000000,528.000000,7,9,11,12,18,27,49,59,170,3500,3700,234656,232220,7,11.406155361886546,1.262400000996422,3740.2633000019705,116.40254244511114
1782762836,109,,Aggregated,535.100000,530.100000,7,9,11,12,18,27,49,59,170,3500,3700,235159,232722,7,11.400385567207236,1.262400000996422,3740.2633000019705,116.33266853490618
1782762837,109,,Aggregated,542.600000,537.000000,7,9,11,12,18,27,49,59,170,3500,3700,235664,233223,7,11.397957886222924,1.262400000996422,3740.2633000019705,116.38940186027564
1782762838,109,,Aggregated,548.800000,543.100000,7,9,11,12,18,27,49,59,170,3500,3700,236182,233732,7,11.398307186401949,1.262400000996422,3740.2633000019705,116.30847820748406
1782762839,109,,Aggregated,543.400000,538.300000,7,9,11,12,17,27,49,59,170,3500,3700,236696,234242,7,11.39264559138595,1.262400000996422,3740.2633000019705,116.2404011897117
1782762840,109,,Aggregated,539.000000,533.900000,7,9,11,12,17,27,49,59,170,3500,3700,237276,234818,7,11.386074708350769,1.262400000996422,3740.2633000019705,116.15759705996392
1782762842,109,,Aggregated,526.100000,521.100000,7,9,11,12,17,27,49,59,170,3500,3700,237821,235356,7,11.38880550119039,1.262400000996422,3740.2633000019705,116.09933100945669
1782762843,109,,Aggregated,534.300000,529.200000,7,9,11,12,18,27,49,59,170,3500,3700,238314,235843,7,11.40060606929824,1.262400000996422,3740.2633000019705,116.16395595726647
1782762844,109,,Aggregated,534.000000,528.700000,7,9,11,12,18,27,49,59,170,3500,3700,238798,236320,7,11.401967938168323,1.262400000996422,3740.2633000019705,116.09742543907403
1782762845,109,,Aggregated,531.600000,525.900000,7,9,11,12,18,27,49,59,170,3500,3700,239274,236791,7,11.413314269409746,1.262400000996422,3740.2633000019705,116.1648361292911
1782762846,109,,Aggregated,522.200000,516.600000,7,9,11,12,18,27,49,59,170,3500,3700,239755,237264,7,11.42175538111342,1.262400000996422,3740.2633000019705,116.33838710350149
1782762847,109,,Aggregated,511.100000,505.600000,7,9,11,12,18,27,49,59,170,3500,3700,240274,237772,7,11.443418334479917,1.262400000996422,3740.2633000019705,116.514649941317
1782762848,109,,Aggregated,503.900000,498.500000,7,9,11,12,18,27,49,59,170,3500,3700,240854,238349,7,11.44155922923771,1.262400000996422,3740.2633000019705,116.5571051342307
1782762849,109,,Aggregated,501.000000,494.500000,7,9,11,12,18,27,49,59,160,3500,3700,241402,238886,7,11.43509366740412,1.262400000996422,3740.2633000019705,116.49422125748751
1782762850,109,,Aggregated,511.900000,505.600000,7,9,11,12,18,27,49,59,160,3500,3700,241946,239428,7,11.424494147448119,1.262400000996422,3740.2633000019705,116.54297239879973
1782762851,109,,Aggregated,513.500000,507.000000,7,9,11,12,18,27,49,59,160,3500,3700,242486,239963,7,11.416819306675682,1.262400000996422,3740.2633000019705,116.57761685210693
1782762852,109,,Aggregated,517.400000,511.000000,7,9,11,12,18,27,49,59,160,3500,3700,243003,240473,7,11.418181190761178,1.262400000996422,3740.2633000019705,116.8757505051378
1782762853,109,,Aggregated,514.200000,507.800000,7,9,11,12,18,27,49,59,160,3500,3700,243570,241036,7,11.413756732760952,1.262400000996422,3740.2633000019705,116.80112082768814
1782762854,109,,Aggregated,512.900000,506.600000,7,9,11,12,18,27,49,59,160,3500,3700,244095,241554,7,11.413836328063551,1.262400000996422,3740.2633000019705,116.8639300272435
1782762855,109,,Aggregated,516.100000,509.900000,7,9,11,12,18,27,49,59,160,3500,3700,244583,242037,7,11.422340567409151,1.262400000996422,3740.2633000019705,116.78982594865546
1782762856,109,,Aggregated,523.700000,517.400000,7,9,11,12,18,27,49,59,160,3500,3700,245118,242568,7,11.425686456313823,1.262400000996422,3740.2633000019705,116.70234744082443
1782762857,109,,Aggregated,523.900000,517.600000,7,9,11,12,18,28,49,59,160,3500,3700,245537,242975,7,11.444877288549955,1.262400000996422,3740.2633000019705,116.75492491966588
1782762858,109,,Aggregated,528.800000,523.000000,7,9,11,12,18,28,49,59,160,3500,3700,246088,243525,7,11.440511850227239,1.262400000996422,3740.2633000019705,116.78719401189818
1782762859,109,,Aggregated,523.900000,518.300000,7,9,11,12,18,28,49,59,160,3500,3700,246588,244024,7,11.443258572593562,1.262400000996422,3740.2633000019705,116.72025808230732
1782762860,109,,Aggregated,516.500000,510.600000,7,9,11,12,18,28,49,59,160,3500,3700,247082,244514,7,11.455491404062913,1.262400000996422,3740.2633000019705,116.78140860119312
1782762861,109,,Aggregated,513.700000,508.900000,7,9,11,13,18,28,49,59,160,3500,3700,247638,245063,7,11.46298838990259,1.262400000996422,3740.2633000019705,116.71247143007132
1782762862,109,,Aggregated,506.700000,501.800000,7,9,11,13,18,28,49,59,160,3500,3700,248136,245555,7,11.470273121991623,1.262400000996422,3740.2633000019705,116.64533965244865
1782762863,109,,Aggregated,506.300000,501.100000,7,9,11,13,18,28,49,59,160,3500,3700,248643,246061,7,11.466300684107372,1.262400000996422,3740.2633000019705,116.56447195376504
1782762864,109,,Aggregated,504.200000,499.200000,7,9,11,13,18,28,49,59,160,3500,3700,249133,246542,7,11.466478184738747,1.262400000996422,3740.2633000019705,116.53302452906681
1782762865,109,,Aggregated,505.000000,500.100000,7,9,11,13,18,28,49,59,160,3500,3700,249641,247047,7,11.462696899141543,1.262400000996422,3740.2633000019705,116.45359135718893
1782762866,109,,Aggregated,497.600000,492.500000,7,9,11,13,18,28,49,59,150,3500,3700,250133,247532,7,11.469375469444605,1.262400000996422,3740.2633000019705,116.50834955803512
1782762867,109,,Aggregated,499.700000,495.100000,7,9,11,13,18,28,49,59,150,3500,3700,250677,248073,7,11.472575231467683,1.262400000996422,3740.2633000019705,116.43471479234233
1782762868,109,,Aggregated,495.500000,490.600000,7,9,11,13,18,28,49,59,150,3500,3700,251223,248614,7,11.466554530829425,1.262400000996422,3740.2633000019705,116.48109846630285
1782762869,109,,Aggregated,506.100000,501.600000,7,9,11,13,18,28,49,59,150,3500,3700,251764,249147,7,11.466981615712875,1.262400000996422,3740.2633000019705,116.40754436694682
1782762870,109,,Aggregated,506.800000,502.400000,7,9,11,13,18,28,50,60,150,3500,3700,252223,249602,7,11.479376965218776,1.262400000996422,3740.2633000019705,116.4810306752358
1782762871,109,,Aggregated,514.000000,509.200000,7,9,11,13,18,28,50,59,150,3500,3700,252752,250128,7,11.47225000276262,1.262400000996422,3740.2633000019705,116.39817686902576
1782762872,109,,Aggregated,514.900000,509.600000,7,9,11,13,18,28,50,60,150,3500,3700,253229,250597,7,11.477399082246505,1.262400000996422,3740.2633000019705,116.32903814334061
1782762873,109,,Aggregated,508.400000,503.700000,7,9,11,13,18,28,50,60,150,3500,3700,253824,251189,7,11.471790367333867,1.262400000996422,3740.2633000019705,116.47324524079677
1782762874,109,,Aggregated,510.500000,505.300000,7,9,11,13,18,28,50,60,150,3500,3700,254432,251794,7,11.470415531450941,1.262400000996422,3740.2633000019705,116.39217551251414
1782762875,109,,Aggregated,507.000000,501.900000,7,9,11,13,18,28,50,60,150,3500,3700,254924,252276,7,11.478098428151476,1.262400000996422,3740.2633000019705,116.43798543879744
1782762876,109,,Aggregated,523.200000,518.800000,7,9,11,13,18,28,50,60,150,3500,3700,255405,252752,7,11.47745113798866,1.262400000996422,3740.2633000019705,116.36330142322977
1782762877,109,,Aggregated,526.100000,520.800000,7,9,11,13,18,28,50,60,150,3500,3700,255860,253201,7,11.482163285773433,1.262400000996422,3740.2633000019705,116.29595872742907
1782762878,109,,Aggregated,525.200000,520.000000,7,9,11,13,18,28,50,60,150,3500,3700,256288,253622,7,11.503557239504037,1.262400000996422,3740.2633000019705,116.34704707204395
1782762879,109,,Aggregated,517.100000,511.800000,7,9,11,13,18,28,50,60,150,3500,3700,256821,254152,7,11.505486151825641,1.262400000996422,3740.2633000019705,116.27823659280199
1782762880,109,,Aggregated,504.600000,499.000000,7,9,11,13,18,28,50,60,150,3500,3700,257308,254636,7,11.509515865802591,1.262400000996422,3740.2633000019705,116.21660422528643
1782762881,109,,Aggregated,499.200000,493.600000,7,9,11,13,18,28,50,60,160,3500,3700,257784,255105,7,11.540922211222801,1.262400000996422,3740.2633000019705,116.28557241721751
1782762882,109,,Aggregated,500.100000,495.000000,7,9,11,13,18,28,50,60,160,3500,3700,258250,255567,7,11.54760014674869,1.262400000996422,3740.2633000019705,116.33021103581801
1782762883,109,,Aggregated,500.100000,494.600000,7,9,11,13,18,28,50,60,160,3500,3700,258769,256082,7,11.5461565415403,1.262400000996422,3740.2633000019705,116.26354779745643
1782762884,109,,Aggregated,490.600000,485.500000,7,9,11,13,18,28,50,60,160,3500,3700,259281,256588,7,11.547325543321103,1.262400000996422,3740.2633000019705,116.30679070197971
1782762885,109,,Aggregated,493.100000,487.800000,7,9,11,13,18,28,50,60,160,3500,3700,259792,257096,7,11.550273890257605,1.262400000996422,3740.2633000019705,116.24206288107409
1782762886,109,,Aggregated,480.500000,475.000000,7,9,11,13,18,28,50,60,160,3500,3700,260336,257632,7,11.56062457746082,1.262400000996422,3740.2633000019705,116.39517392907626
1782762887,109,,Aggregated,477.600000,472.500000,7,9,11,13,18,28,50,60,160,3500,3700,260871,258157,7,11.567464227138188,1.262400000996422,3740.2633000019705,116.42782064698645
1782762888,109,,Aggregated,487.800000,482.900000,7,9,11,13,18,28,50,60,160,3500,3700,261393,258676,7,11.561260230754941,1.262400000996422,3740.2633000019705,116.46617162663117
1782762889,109,,Aggregated,489.300000,483.600000,7,9,11,13,18,28,50,60,160,3500,3700,261908,259189,7,11.552437215731352,1.262400000996422,3740.2633000019705,116.40136231042962
1782762890,109,,Aggregated,502.500000,497.400000,7,9,11,13,18,28,50,60,160,3500,3700,262464,259738,7,11.548026215015243,1.262400000996422,3740.2633000019705,116.33019385515728
1782762891,109,,Aggregated,501.200000,496.200000,7,9,11,13,18,28,50,60,160,3500,3700,262996,260265,7,11.543595773691612,1.262400000996422,3740.2633000019705,116.36951892804453
1782762892,109,,Aggregated,504.600000,499.400000,7,9,11,13,18,29,50,61,160,3500,3700,263474,260731,7,11.563029782816697,1.262400000996422,3740.2633000019705,116.40994936881818
1782762893,109,,Aggregated,511.700000,506.600000,7,9,11,13,18,29,50,61,160,3500,3700,264051,261304,7,11.561964798458652,1.262400000996422,3740.2633000019705,116.32656191417567
1782762894,109,,Aggregated,516.400000,511.100000,7,9,11,13,18,28,50,61,160,3500,3700,264593,261842,7,11.55926358897521,1.262400000996422,3740.2633000019705,116.24557716946404
1782762895,109,,Aggregated,518.000000,512.300000,7,9,11,13,18,28,50,61,150,3500,3700,265178,262425,7,11.55081276839574,1.262400000996422,3740.2633000019705,116.2774287459744
1782762896,109,,Aggregated,524.600000,518.800000,7,9,11,13,18,28,50,61,150,3500,3700,265713,262953,7,11.550270404525332,1.262400000996422,3740.2633000019705,116.31017300621347
1782762897,109,,Aggregated,528.700000,523.100000,7,9,11,13,18,29,50,61,160,3500,3700,266128,263358,7,11.569982011278638,1.262400000996422,3740.2633000019705,116.37313247760476
1782762898,109,,Aggregated,528.900000,523.300000,7,9,11,13,18,29,50,61,160,3500,3700,266685,263913,7,11.570950029051405,1.262400000996422,3740.2633000019705,116.40277855897408
1782762899,109,,Aggregated,524.600000,519.900000,7,9,11,13,18,29,50,61,150,3500,3700,267255,264475,7,11.574220646938757,1.262400000996422,3740.2633000019705,116.42994144169427
1782762900,109,,Aggregated,521.100000,515.400000,7,9,11,13,18,29,50,61,150,3500,3700,267763,264978,7,11.573658539071868,1.262400000996422,3740.2633000019705,116.36016925415386
1782762901,109,,Aggregated,526.900000,521.400000,7,9,11,13,18,29,50,61,150,3500,3700,268214,265426,7,11.574383622396688,1.262400000996422,3740.2633000019705,116.2933702193025
1782762902,109,,Aggregated,527.900000,521.800000,7,9,11,13,18,29,50,61,150,3500,3700,268685,265893,7,11.576596105467443,1.262400000996422,3740.2633000019705,116.24264845450993
1782762903,109,,Aggregated,519.400000,513.600000,7,9,11,13,18,29,50,61,150,3500,3700,269110,266310,7,11.596406445310706,1.262400000996422,3740.2633000019705,116.30334064137341
1782762904,109,,Aggregated,520.500000,515.000000,7,9,11,13,18,29,50,61,150,3500,3700,269577,266774,7,11.609656470313027,1.262400000996422,3740.2633000019705,116.35856545625184
1782762905,109,,Aggregated,511.100000,505.800000,7,9,11,13,18,29,50,61,150,3500,3700,270091,267284,7,11.618391606893896,1.262400000996422,3740.2633000019705,116.4064370897216
1782762906,109,,Aggregated,493.700000,488.400000,7,9,11,13,18,29,50,61,150,3500,3700,270620,267807,7,11.623359764236145,1.262400000996422,3740.2633000019705,116.33557756263396
1782762907,109,,Aggregated,486.700000,481.600000,7,9,11,13,18,29,50,61,150,3500,3700,271172,268351,7,11.620312201841163,1.262400000996422,3740.2633000019705,116.37740990957768
1782762908,109,,Aggregated,480.500000,475.100000,7,9,11,13,18,29,50,61,150,3500,3700,271683,268858,7,11.616709696954521,1.262400000996422,3740.2633000019705,116.42538546762219
1782762909,109,,Aggregated,491.700000,486.300000,7,9,11,13,18,29,50,61,150,3500,3700,272213,269382,7,11.614525225825982,1.262400000996422,3740.2633000019705,116.36050078431228
1782762910,109,,Aggregated,494.600000,489.600000,7,9,11,13,18,29,50,61,150,3500,3700,272772,269935,7,11.613353707850301,1.262400000996422,3740.2633000019705,116.49804965319021
1782762911,109,,Aggregated,487.200000,482.000000,7,9,11,13,18,29,50,61,150,3500,3700,273378,270541,7,11.605631855152073,1.262400000996422,3740.2633000019705,116.4104938949001
1782762912,109,,Aggregated,488.600000,483.800000,7,9,11,13,18,29,50,61,150,3500,3700,273934,271088,7,11.602101187139393,1.262400000996422,3740.2633000019705,116.56028824461366
1782762913,109,,Aggregated,497.400000,492.200000,7,9,11,13,18,29,50,61,150,3500,3700,274438,271588,7,11.596621794714336,1.262400000996422,3740.2633000019705,116.4873195402969
1782762914,109,,Aggregated,509.800000,504.900000,7,9,11,13,18,29,50,61,150,3500,3700,274916,272060,7,11.59763438831449,1.262400000996422,3740.2633000019705,116.42071396353795
1782762915,109,,Aggregated,517.900000,512.900000,7,9,11,13,18,29,50,61,150,3500,3700,275379,272514,7,11.606472385322684,1.262400000996422,3740.2633000019705,116.46754109790507
1782762916,109,,Aggregated,528.200000,523.300000,7,9,11,13,18,29,50,61,150,3500,3700,275885,273015,7,11.612248829032852,1.262400000996422,3740.2633000019705,116.39457745074941
1782762917,109,,Aggregated,528.000000,522.700000,7,9,11,13,18,29,50,61,150,3500,3700,276420,273547,7,11.610566756015285,1.262400000996422,3740.2633000019705,116.3178785905506
1782762918,109,,Aggregated,521.700000,515.900000,7,9,11,13,18,29,50,61,150,3500,3700,276820,273940,7,11.630299617433039,1.262400000996422,3740.2633000019705,116.27280904558918
1782762920,109,,Aggregated,517.300000,512.100000,7,9,11,13,19,29,50,61,150,3500,3700,277264,274377,7,11.651549376398862,1.262400000996422,3740.2633000019705,116.23381326100755
1782762921,109,,Aggregated,507.800000,502.300000,7,10,11,13,19,29,50,61,150,3500,3700,277762,274871,7,11.66384235819809,1.262400000996422,3740.2633000019705,116.27067777449759
1782762922,109,,Aggregated,496.000000,490.500000,7,10,11,13,19,29,50,62,150,3500,3700,278119,275220,7,11.693965814984919,1.262400000996422,3740.2633000019705,116.43410194916565
1782762923,109,,Aggregated,489.900000,484.500000,7,10,11,13,19,29,50,62,150,3500,3700,278682,275779,7,11.694863768732041,1.262400000996422,3740.2633000019705,116.35966800869808
1782762924,109,,Aggregated,464.100000,458.000000,7,10,11,13,19,29,50,62,150,3500,3700,279241,276334,7,11.698895439773393,1.262400000996422,3740.2633000019705,116.49456562610791
1782762925,109,,Aggregated,467.600000,461.900000,7,10,12,13,19,30,50,62,150,3500,3700,279702,276787,7,11.714290244966818,1.262400000996422,3740.2633000019705,116.45819479302972
